ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
018194.OF,20240419,20240331,601857.SH,504868.0,51100.0,4.04,0.0,2024Q4,018194.OF
018194.OF,20240419,20240331,688378.SH,445412.9,13217.0,3.57,0.01,2024Q4,018194.OF
018194.OF,20240419,20240331,605166.SH,618890.0,62200.0,4.96,0.02,2024Q4,018194.OF
018194.OF,20240419,20240331,0883.HK,459947.21,28000.0,3.68,0.0,2024Q4,018194.OF
018194.OF,20240419,20240331,600160.SH,440076.0,18600.0,3.52,0.0,2024Q4,018194.OF
018194.OF,20240419,20240331,000975.SZ,437778.0,24200.0,3.51,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688456.SH,54199.08,1924.0,0.48,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603002.SH,56520.0,9000.0,0.5,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,605016.SH,56780.0,2000.0,0.5,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,605296.SH,58387.0,1900.0,0.52,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,301190.SZ,58807.0,3100.0,0.52,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,300684.SZ,60172.0,2800.0,0.53,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688786.SH,60882.8,1370.0,0.54,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,000933.SZ,62160.0,3700.0,0.55,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002632.SZ,75088.0,7600.0,0.67,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,605020.SH,80032.0,3200.0,0.71,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603650.SH,113220.0,3400.0,1.0,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,300034.SZ,113960.0,5600.0,1.01,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603055.SH,117992.0,9800.0,1.05,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688129.SH,118498.0,7160.0,1.05,0.01,2024Q4,018194.OF
018194.OF,20240328,20231231,300174.SZ,120075.0,7500.0,1.06,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688268.SH,122766.36,1822.0,1.09,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,601058.SH,125725.0,10700.0,1.11,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,300129.SZ,127086.0,11800.0,1.13,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002487.SZ,127776.0,4800.0,1.13,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603977.SH,132080.0,12700.0,1.17,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002241.SZ,134464.0,6400.0,1.19,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,000810.SZ,135106.0,8600.0,1.2,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688286.SH,137807.4,1922.0,1.22,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603826.SH,147575.0,2500.0,1.31,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,600309.SH,169004.0,2200.0,1.5,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603773.SH,169350.0,5000.0,1.5,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688019.SH,179570.24,1124.0,1.59,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688716.SH,190232.0,4816.0,1.69,0.02,2024Q4,018194.OF
018194.OF,20240328,20231231,603722.SH,194040.0,3600.0,1.72,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,300910.SZ,238888.0,5200.0,2.12,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002840.SZ,241164.0,11600.0,2.14,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603477.SH,243555.0,6500.0,2.16,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,688550.SH,247127.04,6228.0,2.19,0.01,2024Q4,018194.OF
018194.OF,20240328,20231231,300218.SZ,256095.0,18900.0,2.27,0.01,2024Q4,018194.OF
018194.OF,20240328,20231231,002318.SZ,266392.0,13400.0,2.36,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002074.SZ,285950.0,13300.0,2.53,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,603867.SH,292276.0,8900.0,2.59,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002068.SZ,301600.0,26000.0,2.67,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002850.SZ,320948.0,3800.0,2.85,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,002371.SZ,343994.0,1400.0,3.05,0.0,2024Q4,018194.OF
018194.OF,20240328,20231231,600160.SH,362780.0,22000.0,3.22,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,000975.SZ,370500.0,24700.0,3.28,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,603379.SH,391000.0,11500.0,3.47,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,300881.SZ,401606.0,15700.0,3.56,0.03,2024Q4,018194.OF
018194.OF,20240119,20231231,002749.SZ,402528.0,33600.0,3.57,0.01,2024Q4,018194.OF
018194.OF,20240119,20231231,300037.SZ,430430.0,9100.0,3.82,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,605589.SH,434172.0,19400.0,3.85,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,601233.SH,434231.0,28700.0,3.85,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,603225.SH,474280.0,33400.0,4.2,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,600989.SH,490364.0,33200.0,4.35,0.0,2024Q4,018194.OF
018194.OF,20240119,20231231,300750.SZ,750996.0,4600.0,6.66,0.0,2024Q4,018194.OF
