ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
012817.OF,20220830,20220630,688077.SH,19034837.32,225772.0,2.66,0.52,2024Q1,012817.OF
012817.OF,20220830,20220630,688556.SH,19107339.0,236770.0,2.67,0.14,2024Q1,012817.OF
012817.OF,20220830,20220630,002709.SZ,19460836.86,313581.0,2.72,0.02,2024Q1,012817.OF
012817.OF,20220830,20220630,002129.SZ,19572091.5,332350.0,2.74,0.01,2024Q1,012817.OF
012817.OF,20220830,20220630,603612.SH,20211488.0,548480.0,2.82,0.13,2024Q1,012817.OF
012817.OF,20220830,20220630,603799.SH,22880909.8,239290.0,3.2,0.02,2024Q1,012817.OF
012817.OF,20220830,20220630,000988.SZ,23582379.66,1017798.0,3.3,0.1,2024Q1,012817.OF
012817.OF,20220830,20220630,600256.SH,26339987.0,2499050.0,3.68,0.04,2024Q1,012817.OF
012817.OF,20220830,20220630,301035.SZ,27914189.55,338559.0,3.9,0.49,2024Q1,012817.OF
012817.OF,20220830,20220630,600803.SH,28427828.0,1529200.0,3.97,0.11,2024Q1,012817.OF
012817.OF,20220721,20220630,300750.SZ,64080000.0,120000.0,8.96,0.01,2024Q1,012817.OF
012817.OF,20220721,20220630,603668.SH,31204630.8,1522920.0,4.36,0.38,2024Q1,012817.OF
012817.OF,20220721,20220630,002180.SZ,56777163.7,1121635.0,7.93,0.1,2024Q1,012817.OF
012817.OF,20220721,20220630,601012.SH,50614813.2,759640.0,7.07,0.01,2024Q1,012817.OF
012817.OF,20220721,20220630,300014.SZ,37713000.0,386800.0,5.27,0.02,2024Q1,012817.OF
012817.OF,20220721,20220630,002245.SZ,30064957.45,1295345.0,4.2,0.13,2024Q1,012817.OF
012817.OF,20220721,20220630,002056.SZ,34385054.0,1291700.0,4.81,0.08,2024Q1,012817.OF
012817.OF,20220721,20220630,002050.SZ,30530280.0,1111000.0,4.27,0.03,2024Q1,012817.OF
012817.OF,20220721,20220630,000733.SZ,40206464.97,295701.0,5.62,0.06,2024Q1,012817.OF
012817.OF,20220721,20220630,000519.SZ,31763297.5,1089650.0,4.44,0.08,2024Q1,012817.OF
012817.OF,20220422,20220331,300750.SZ,39821591.3,77731.0,6.34,0.0,2024Q1,012817.OF
012817.OF,20220422,20220331,002180.SZ,53412178.0,1249700.0,8.5,0.12,2024Q1,012817.OF
012817.OF,20220422,20220331,300373.SZ,33757680.0,456000.0,5.37,0.09,2024Q1,012817.OF
012817.OF,20220422,20220331,601058.SH,30998893.44,3143904.0,4.93,0.12,2024Q1,012817.OF
012817.OF,20220422,20220331,600988.SH,33754434.0,1861800.0,5.37,0.12,2024Q1,012817.OF
012817.OF,20220422,20220331,600519.SH,38376675.0,22325.0,6.11,0.0,2024Q1,012817.OF
012817.OF,20220422,20220331,600256.SH,48459950.0,5909750.0,7.71,0.09,2024Q1,012817.OF
012817.OF,20220422,20220331,600111.SH,48625515.0,1255500.0,7.74,0.03,2024Q1,012817.OF
012817.OF,20220422,20220331,000733.SZ,40971533.4,361301.0,6.52,0.07,2024Q1,012817.OF
012817.OF,20220422,20220331,000519.SZ,28822500.0,1281000.0,4.59,0.09,2024Q1,012817.OF
012817.OF,20240420,20240331,601966.SH,15780263.0,762700.0,3.97,0.05,2024Q2,012817.OF
012817.OF,20240420,20240331,601500.SH,17910900.0,3411600.0,4.51,0.22,2024Q2,012817.OF
012817.OF,20240420,20240331,300430.SZ,15398602.0,865090.0,3.88,0.33,2024Q2,012817.OF
012817.OF,20240420,20240331,002517.SZ,15977898.0,1449900.0,4.02,0.08,2024Q2,012817.OF
012817.OF,20240420,20240331,300130.SZ,16335156.0,769800.0,4.11,0.18,2024Q2,012817.OF
012817.OF,20240420,20240331,301589.SZ,14766012.0,32700.0,3.72,0.42,2024Q2,012817.OF
012817.OF,20240420,20240331,002028.SZ,16922705.0,283700.0,4.26,0.05,2024Q2,012817.OF
012817.OF,20240420,20240331,688606.SH,19523542.5,334250.0,4.91,0.85,2024Q2,012817.OF
012817.OF,20240420,20240331,688108.SH,27392530.62,2315514.0,6.89,0.56,2024Q2,012817.OF
012817.OF,20240420,20240331,600312.SH,16570334.4,1153120.0,4.17,0.08,2024Q2,012817.OF
012817.OF,20240329,20231231,688627.SH,19473.84,222.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301558.SZ,19537.2,1458.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688652.SH,21109.0,404.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688563.SH,25284.82,418.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688548.SH,29082.75,2281.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688549.SH,31227.4,3860.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301526.SZ,33633.1,7558.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603129.SH,81792.0,800.0,0.02,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301578.SZ,89662.16,1175.0,0.02,0.01,2024Q2,012817.OF
012817.OF,20240329,20231231,603179.SH,158164.49,3119.0,0.03,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,601857.SH,165486.4,23440.0,0.03,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,600519.SH,172600.0,100.0,0.04,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688347.SH,604570.44,14374.0,0.13,0.01,2024Q2,012817.OF
012817.OF,20240329,20231231,003816.SZ,7243812.0,2329200.0,1.51,0.01,2024Q2,012817.OF
012817.OF,20240329,20231231,300677.SZ,7468192.0,319700.0,1.55,0.07,2024Q2,012817.OF
012817.OF,20240329,20231231,300856.SZ,8015224.0,128800.0,1.67,0.08,2024Q2,012817.OF
012817.OF,20240329,20231231,300396.SZ,8852787.8,300604.0,1.84,0.12,2024Q2,012817.OF
012817.OF,20240329,20231231,600511.SH,9225657.0,322350.0,1.92,0.06,2024Q2,012817.OF
012817.OF,20240329,20231231,000661.SZ,9359047.8,64191.0,1.95,0.02,2024Q2,012817.OF
012817.OF,20240329,20231231,688310.SH,9598946.5,321035.0,2.0,0.27,2024Q2,012817.OF
012817.OF,20240329,20231231,002432.SZ,9602083.0,254900.0,2.0,0.06,2024Q2,012817.OF
012817.OF,20240329,20231231,300873.SZ,10024010.0,421000.0,2.08,0.25,2024Q2,012817.OF
012817.OF,20240329,20231231,000915.SZ,10419808.0,359800.0,2.17,0.15,2024Q2,012817.OF
012817.OF,20240329,20231231,601089.SH,11300820.0,655500.0,2.35,0.32,2024Q2,012817.OF
012817.OF,20240329,20231231,600642.SH,11594520.0,1806000.0,2.41,0.04,2024Q2,012817.OF
012817.OF,20240329,20231231,002940.SZ,12065549.6,555760.0,2.51,0.3,2024Q2,012817.OF
012817.OF,20240329,20231231,002022.SZ,12313160.0,1082000.0,2.56,0.21,2024Q2,012817.OF
012817.OF,20240329,20231231,688389.SH,13342712.46,592746.0,2.77,0.14,2024Q2,012817.OF
012817.OF,20240329,20231231,000997.SZ,14829082.0,756200.0,3.08,0.07,2024Q2,012817.OF
012817.OF,20240329,20231231,601899.SH,16210460.0,1301000.0,3.37,0.01,2024Q2,012817.OF
012817.OF,20240329,20231231,002864.SZ,17528346.0,455400.0,3.64,0.7,2024Q2,012817.OF
012817.OF,20240329,20231231,002444.SZ,18518196.0,822300.0,3.85,0.07,2024Q2,012817.OF
012817.OF,20240329,20231231,600026.SH,2448.0,200.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603373.SH,3058.0,88.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603276.SH,3333.92,134.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603231.SH,3466.33,161.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,001358.SZ,3841.92,87.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603193.SH,5047.98,303.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603062.SH,5549.76,96.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301456.SZ,5622.15,185.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603004.SH,6082.05,195.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688648.SH,6493.29,303.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301529.SZ,6894.16,182.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301295.SZ,7135.85,215.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688429.SH,7331.74,346.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301548.SZ,8022.64,136.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688720.SH,8223.6,165.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301459.SZ,8286.72,208.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301568.SZ,8752.68,246.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301519.SZ,8932.82,442.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,601083.SH,9354.15,845.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301500.SZ,9504.95,455.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301413.SZ,9543.16,164.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688716.SH,9716.13,267.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301202.SZ,9730.8,306.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688612.SH,9986.11,263.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301261.SZ,10068.3,198.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301528.SZ,10198.68,148.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688653.SH,10361.52,648.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301251.SZ,11103.39,321.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301508.SZ,11178.92,419.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688719.SH,11659.4,194.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301371.SZ,11724.96,312.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,688602.SH,11789.96,1066.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301566.SZ,12752.64,576.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301525.SZ,12789.22,157.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301507.SZ,13488.35,851.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301510.SZ,13863.96,396.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301393.SZ,15020.61,253.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301509.SZ,16553.18,266.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,300130.SZ,16940.0,700.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,603296.SH,16949.5,218.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,301488.SZ,18101.58,262.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240329,20231231,300904.SZ,18705.12,304.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20240122,20231231,603279.SH,18977013.0,858300.0,3.95,0.15,2024Q2,012817.OF
012817.OF,20240122,20231231,301087.SZ,20273468.0,534920.0,4.22,0.59,2024Q2,012817.OF
012817.OF,20240122,20231231,600312.SH,20780128.8,1637520.0,4.32,0.12,2024Q2,012817.OF
012817.OF,20240122,20231231,300910.SZ,21924405.6,477240.0,4.56,0.24,2024Q2,012817.OF
012817.OF,20240122,20231231,688606.SH,23201206.0,338210.0,4.82,0.9,2024Q2,012817.OF
012817.OF,20240122,20231231,603688.SH,26303093.76,302752.0,5.47,0.08,2024Q2,012817.OF
012817.OF,20240122,20231231,688036.SH,27844280.8,201187.0,5.79,0.02,2024Q2,012817.OF
012817.OF,20240122,20231231,002050.SZ,27854118.6,947419.0,5.79,0.03,2024Q2,012817.OF
012817.OF,20240122,20231231,688108.SH,34329157.05,2735391.0,7.14,0.67,2024Q2,012817.OF
012817.OF,20240122,20231231,002028.SZ,40018760.0,769000.0,8.32,0.13,2024Q2,012817.OF
012817.OF,20231025,20230930,300750.SZ,29646440.6,146020.0,5.89,0.0,2024Q2,012817.OF
012817.OF,20231025,20230930,603688.SH,33723933.84,316152.0,6.7,0.09,2024Q2,012817.OF
012817.OF,20231025,20230930,601857.SH,34748431.2,4354440.0,6.9,0.0,2024Q2,012817.OF
012817.OF,20231025,20230930,002050.SZ,28440987.3,957609.0,5.65,0.03,2024Q2,012817.OF
012817.OF,20231025,20230930,002028.SZ,40031328.0,774600.0,7.95,0.13,2024Q2,012817.OF
012817.OF,20231025,20230930,688036.SH,33219684.12,227938.0,6.6,0.03,2024Q2,012817.OF
012817.OF,20231025,20230930,688108.SH,32965253.46,2760909.0,6.55,0.67,2024Q2,012817.OF
012817.OF,20231025,20230930,600511.SH,34958332.5,1054550.0,6.95,0.19,2024Q2,012817.OF
012817.OF,20231025,20230930,600026.SH,22775792.0,1684600.0,4.53,0.05,2024Q2,012817.OF
012817.OF,20231025,20230930,000568.SZ,23547255.2,108688.0,4.68,0.01,2024Q2,012817.OF
012817.OF,20230830,20230630,001367.SZ,2171.4,55.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,001324.SZ,2234.4,114.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,603137.SH,2375.51,139.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,001328.SZ,3696.05,145.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301428.SZ,7007.4,229.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301337.SZ,7045.84,232.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301203.SZ,7740.0,225.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301295.SZ,7755.05,215.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,601133.SH,8042.56,656.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688429.SH,8833.38,346.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301323.SZ,8974.08,228.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301345.SZ,9141.44,196.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688479.SH,9790.68,332.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688620.SH,12537.44,1016.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301439.SZ,12556.7,743.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688629.SH,13161.72,708.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688433.SH,13167.0,418.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688512.SH,13814.36,721.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688593.SH,13991.81,959.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688334.SH,14394.48,888.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,601061.SH,15137.26,1997.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301332.SZ,15405.06,1122.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688507.SH,15752.19,129.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688562.SH,16197.06,726.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688581.SH,16406.17,139.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688570.SH,16464.5,650.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688478.SH,17032.74,402.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688484.SH,17841.06,486.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688552.SH,18212.5,775.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688352.SH,18382.61,1523.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688543.SH,19734.6,372.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301358.SZ,19815.18,462.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,300130.SZ,19831.0,700.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688458.SH,20057.96,221.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301293.SZ,23782.86,333.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688469.SH,29452.04,5444.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,001360.SZ,30163.44,1762.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301301.SZ,32023.04,3574.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,001286.SZ,35447.47,3767.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688361.SH,36991.24,572.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688472.SH,43622.4,2560.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,688249.SH,53710.44,2974.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,301261.SZ,72803.7,1973.0,0.01,0.01,2024Q2,012817.OF
012817.OF,20230830,20230630,301202.SZ,79009.2,3060.0,0.01,0.01,2024Q2,012817.OF
012817.OF,20230830,20230630,301488.SZ,104144.04,2618.0,0.02,0.01,2024Q2,012817.OF
012817.OF,20230830,20230630,002291.SZ,165963.9,12669.0,0.03,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,600809.SH,7236237.0,39100.0,1.35,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,002180.SZ,8411149.25,245581.0,1.56,0.02,2024Q2,012817.OF
012817.OF,20230830,20230630,600028.SH,8767896.0,1378600.0,1.63,0.0,2024Q2,012817.OF
012817.OF,20230830,20230630,000063.SZ,10198227.6,223940.0,1.9,0.01,2024Q2,012817.OF
012817.OF,20230830,20230630,002668.SZ,11729664.0,1357600.0,2.18,0.13,2024Q2,012817.OF
012817.OF,20230830,20230630,603279.SH,11778816.0,375600.0,2.19,0.07,2024Q2,012817.OF
012817.OF,20230830,20230630,688518.SH,11951633.54,428989.0,2.22,0.17,2024Q2,012817.OF
012817.OF,20230830,20230630,300910.SZ,13014622.0,258740.0,2.42,0.15,2024Q2,012817.OF
012817.OF,20230830,20230630,300415.SZ,13584000.0,707500.0,2.53,0.17,2024Q2,012817.OF
012817.OF,20230830,20230630,605117.SH,14847324.0,99280.0,2.76,0.07,2024Q2,012817.OF
012817.OF,20230830,20230630,688108.SH,15404801.28,1458788.0,2.87,0.36,2024Q2,012817.OF
012817.OF,20230830,20230630,603966.SH,15888540.0,1258000.0,2.96,0.42,2024Q2,012817.OF
012817.OF,20230830,20230630,600026.SH,15965584.0,1263100.0,2.97,0.04,2024Q2,012817.OF
012817.OF,20230830,20230630,600970.SH,19649025.0,1541100.0,3.66,0.09,2024Q2,012817.OF
012817.OF,20230830,20230630,603100.SH,19755413.64,508374.0,3.68,0.13,2024Q2,012817.OF
012817.OF,20230830,20230630,301087.SZ,20810516.0,422120.0,3.87,0.48,2024Q2,012817.OF
012817.OF,20230830,20230630,600547.SH,21942858.32,934534.0,4.08,0.03,2024Q2,012817.OF
012817.OF,20230721,20230630,300750.SZ,25981392.4,113560.0,4.83,0.0,2024Q2,012817.OF
012817.OF,20230721,20230630,603611.SH,25865880.0,982000.0,4.81,0.38,2024Q2,012817.OF
012817.OF,20230721,20230630,603688.SH,26075279.68,229052.0,4.85,0.06,2024Q2,012817.OF
012817.OF,20230721,20230630,601857.SH,34776883.8,4655540.0,6.47,0.0,2024Q2,012817.OF
012817.OF,20230721,20230630,002050.SZ,37834350.34,1250309.0,7.04,0.04,2024Q2,012817.OF
012817.OF,20230721,20230630,002028.SZ,32017216.0,685300.0,5.96,0.11,2024Q2,012817.OF
012817.OF,20230721,20230630,600511.SH,36233452.5,932650.0,6.74,0.17,2024Q2,012817.OF
012817.OF,20230721,20230630,600519.SH,22659400.0,13400.0,4.22,0.0,2024Q2,012817.OF
012817.OF,20230721,20230630,600079.SH,27533676.78,1022037.0,5.12,0.07,2024Q2,012817.OF
012817.OF,20230721,20230630,000568.SZ,26508090.16,126488.0,4.93,0.01,2024Q2,012817.OF
012817.OF,20230422,20230331,300130.SZ,19578296.0,1078100.0,3.57,0.29,2024Q2,012817.OF
012817.OF,20230422,20230331,688518.SH,20792000.68,665557.0,3.79,0.26,2024Q2,012817.OF
012817.OF,20230422,20230331,002028.SZ,23710392.0,518600.0,4.33,0.09,2024Q2,012817.OF
012817.OF,20230422,20230331,600754.SH,26306948.88,418168.0,4.8,0.05,2024Q2,012817.OF
012817.OF,20230422,20230331,600079.SH,29458990.86,1100037.0,5.37,0.08,2024Q2,012817.OF
012817.OF,20230422,20230331,600511.SH,30705175.0,824300.0,5.6,0.15,2024Q2,012817.OF
012817.OF,20230422,20230331,002180.SZ,34582260.42,771581.0,6.31,0.06,2024Q2,012817.OF
012817.OF,20230422,20230331,002050.SZ,37505106.75,1456509.0,6.84,0.04,2024Q2,012817.OF
012817.OF,20230422,20230331,600519.SH,38766000.0,21300.0,7.07,0.0,2024Q2,012817.OF
012817.OF,20230422,20230331,000568.SZ,39466971.0,154900.0,7.2,0.01,2024Q2,012817.OF
012817.OF,20230330,20221231,601111.SH,17664635.0,1666475.0,3.24,0.02,2024Q2,012817.OF
012817.OF,20230330,20221231,603927.SH,18611424.72,628552.0,3.42,0.11,2024Q2,012817.OF
012817.OF,20230330,20221231,600029.SH,18884480.0,2484800.0,3.47,0.02,2024Q2,012817.OF
012817.OF,20230330,20221231,002050.SZ,20515496.0,966800.0,3.76,0.03,2024Q2,012817.OF
012817.OF,20230330,20221231,688518.SH,21605819.12,739672.0,3.96,0.29,2024Q2,012817.OF
012817.OF,20230330,20221231,000001.SZ,23903824.0,1816400.0,4.39,0.01,2024Q2,012817.OF
012817.OF,20230330,20221231,301316.SZ,5140.88,359.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301270.SZ,5957.7,210.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301319.SZ,6126.05,115.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301313.SZ,7197.58,247.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301197.SZ,7630.4,380.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301318.SZ,8598.44,206.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301265.SZ,9336.6,819.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301273.SZ,10467.83,277.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301220.SZ,10496.55,285.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301306.SZ,10783.95,255.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301282.SZ,10958.5,434.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301379.SZ,11058.87,449.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301277.SZ,11317.42,439.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301349.SZ,12215.36,118.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301377.SZ,13575.1,770.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301328.SZ,14699.36,191.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301363.SZ,16843.25,445.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301171.SZ,17454.2,985.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301391.SZ,18056.31,223.0,0.0,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301367.SZ,28827.92,164.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301267.SZ,28929.4,437.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301175.SZ,38283.7,6370.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301239.SZ,40066.0,575.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301327.SZ,40703.1,230.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301095.SZ,46185.66,534.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,301269.SZ,48191.12,548.0,0.01,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,688496.SH,108960.0,12000.0,0.02,0.02,2024Q2,012817.OF
012817.OF,20230330,20221231,688498.SH,178971.66,1582.0,0.03,0.01,2024Q2,012817.OF
012817.OF,20230330,20221231,688401.SH,205547.85,4947.0,0.04,0.02,2024Q2,012817.OF
012817.OF,20230330,20221231,301301.SZ,314797.92,35740.0,0.06,0.02,2024Q2,012817.OF
012817.OF,20230330,20221231,603301.SH,734365.0,19300.0,0.13,0.01,2024Q2,012817.OF
012817.OF,20230330,20221231,300750.SZ,2675256.0,6800.0,0.49,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,300996.SZ,2889920.0,70400.0,0.53,0.08,2024Q2,012817.OF
012817.OF,20230330,20221231,603100.SH,5988906.0,191400.0,1.1,0.05,2024Q2,012817.OF
012817.OF,20230330,20221231,002463.SZ,6039250.0,507500.0,1.11,0.03,2024Q2,012817.OF
012817.OF,20230330,20221231,000568.SZ,6818112.0,30400.0,1.25,0.0,2024Q2,012817.OF
012817.OF,20230330,20221231,300682.SZ,7233618.0,329100.0,1.33,0.03,2024Q2,012817.OF
012817.OF,20230330,20221231,603728.SH,8563910.19,256943.0,1.57,0.06,2024Q2,012817.OF
012817.OF,20230330,20221231,300451.SZ,9006642.4,1138640.0,1.65,0.09,2024Q2,012817.OF
012817.OF,20230330,20221231,603056.SH,9146453.0,439100.0,1.68,0.05,2024Q2,012817.OF
012817.OF,20230330,20221231,000034.SZ,12852452.0,585800.0,2.36,0.11,2024Q2,012817.OF
012817.OF,20230330,20221231,603885.SH,12990274.8,802860.0,2.38,0.04,2024Q2,012817.OF
012817.OF,20230330,20221231,300634.SZ,14858075.0,974300.0,2.73,0.23,2024Q2,012817.OF
012817.OF,20230120,20221231,600258.SH,24609040.0,992300.0,4.52,0.09,2024Q2,012817.OF
012817.OF,20230120,20221231,601318.SH,24750200.0,526600.0,4.54,0.0,2024Q2,012817.OF
012817.OF,20230120,20221231,600754.SH,26788485.0,459100.0,4.92,0.05,2024Q2,012817.OF
