ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
011011.OF,20240328,20231231,688638.SH,4356.64,73.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,601096.SH,4461.94,1099.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688693.SH,4514.64,104.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688602.SH,4811.1,435.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688648.SH,4864.61,227.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688702.SH,4962.54,103.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688653.SH,5324.67,333.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688651.SH,5526.0,120.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,603296.SH,5598.0,72.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688671.SH,5899.6,172.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688652.SH,5956.5,114.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688610.SH,5967.0,117.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688720.SH,6030.64,121.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688603.SH,6450.18,87.0,0.0,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688573.SH,6681.6,232.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688591.SH,6696.78,239.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688563.SH,7500.76,124.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688582.SH,7656.66,198.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688549.SH,7717.86,954.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688548.SH,8032.5,630.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688592.SH,8185.86,162.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688627.SH,8596.56,98.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,300779.SZ,10320.0,200.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,601388.SH,13886.0,5300.0,0.01,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,603087.SH,21060.0,400.0,0.02,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,300765.SZ,153804.0,4200.0,0.12,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,601156.SH,277864.0,18800.0,0.21,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,600511.SH,280476.0,9800.0,0.21,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,605155.SH,283284.0,18300.0,0.22,0.04,2024Q1,011011.OF
011011.OF,20240328,20231231,838971.BJ,307163.36,18914.0,0.24,0.06,2024Q1,011011.OF
011011.OF,20240328,20231231,600867.SH,396378.0,36600.0,0.3,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688426.SH,402771.2,13184.0,0.31,0.04,2024Q1,011011.OF
011011.OF,20240328,20231231,002001.SZ,413416.96,24376.0,0.32,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688472.SH,417610.95,33065.0,0.32,0.01,2024Q1,011011.OF
011011.OF,20240328,20231231,301376.SZ,420992.0,17600.0,0.32,0.05,2024Q1,011011.OF
011011.OF,20240328,20231231,600566.SH,421162.0,13400.0,0.32,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688408.SH,437962.0,6104.0,0.34,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,603556.SH,441256.0,15200.0,0.34,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,688550.SH,443344.64,11173.0,0.34,0.01,2024Q1,011011.OF
011011.OF,20240328,20231231,000893.SZ,461824.0,17600.0,0.35,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,603977.SH,488800.0,47000.0,0.37,0.01,2024Q1,011011.OF
011011.OF,20240328,20231231,9996.HK,502272.44,75000.0,0.38,,2024Q1,011011.OF
011011.OF,20240328,20231231,688123.SH,551131.23,9001.0,0.42,0.01,2024Q1,011011.OF
011011.OF,20240328,20231231,000568.SZ,556202.0,3100.0,0.43,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,600587.SH,557064.0,21600.0,0.43,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,600012.SH,558714.0,50700.0,0.43,0.0,2024Q1,011011.OF
011011.OF,20240328,20231231,300818.SZ,574374.0,17400.0,0.44,0.03,2024Q1,011011.OF
011011.OF,20240328,20231231,002940.SZ,579657.0,26700.0,0.44,0.01,2024Q1,011011.OF
011011.OF,20240328,20231231,688621.SH,579901.5,8314.0,0.44,0.01,2024Q1,011011.OF
