ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
017836.OF,20240329,20231231,688448.SH,427790.11,11017.0,1.1,0.03,2024Q2,017836.OF
017836.OF,20240329,20231231,688001.SH,443026.2,12676.0,1.14,0.0,2024Q2,017836.OF
017836.OF,20240329,20231231,688220.SH,510619.56,7249.0,1.32,0.0,2024Q2,017836.OF
017836.OF,20240329,20231231,002773.SZ,543980.0,29500.0,1.4,0.0,2024Q2,017836.OF
017836.OF,20240329,20231231,688550.SH,580280.32,14624.0,1.5,0.01,2024Q2,017836.OF
017836.OF,20240329,20231231,300303.SZ,633324.0,106800.0,1.63,0.01,2024Q2,017836.OF
017836.OF,20240329,20231231,000050.SZ,683730.0,64200.0,1.76,0.0,2024Q2,017836.OF
017836.OF,20240329,20231231,603061.SH,854820.0,9000.0,2.2,0.06,2024Q2,017836.OF
017836.OF,20240329,20231231,600552.SH,913105.0,68500.0,2.35,0.01,2024Q2,017836.OF
017836.OF,20240329,20231231,002654.SZ,1274292.0,102600.0,3.28,0.01,2024Q2,017836.OF
017836.OF,20240120,20231231,688789.SH,2361972.31,23641.0,6.09,0.03,2024Q2,017836.OF
017836.OF,20240120,20231231,300302.SZ,3669340.0,271000.0,9.46,0.07,2024Q2,017836.OF
017836.OF,20240120,20231231,601058.SH,4108975.0,349700.0,10.59,0.01,2024Q2,017836.OF
017836.OF,20240120,20231231,002273.SZ,2605096.0,192400.0,6.71,0.01,2024Q2,017836.OF
017836.OF,20240120,20231231,601168.SH,2097690.0,147000.0,5.41,0.01,2024Q2,017836.OF
017836.OF,20240120,20231231,688416.SH,1513555.47,25833.0,3.9,0.07,2024Q2,017836.OF
017836.OF,20240120,20231231,001309.SZ,4070781.0,42900.0,10.49,0.06,2024Q2,017836.OF
017836.OF,20240120,20231231,301308.SZ,3838485.0,41700.0,9.89,0.04,2024Q2,017836.OF
017836.OF,20240120,20231231,688110.SH,1950631.65,56655.0,5.03,0.02,2024Q2,017836.OF
017836.OF,20240120,20231231,601598.SH,1457244.0,278100.0,3.76,0.01,2024Q2,017836.OF
017836.OF,20240830,20240630,600378.SH,60690.0,2100.0,0.51,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,605020.SH,61376.0,3200.0,0.52,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,600673.SH,61952.0,8800.0,0.52,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,000830.SZ,62586.0,5400.0,0.53,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,601113.SH,63960.0,19500.0,0.54,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,603505.SH,64239.0,2300.0,0.54,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,601058.SH,64400.0,4600.0,0.54,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,603004.SH,64410.0,3800.0,0.55,0.01,2024Q3,017836.OF
017836.OF,20240830,20240630,600309.SH,64688.0,800.0,0.55,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,300779.SZ,66792.0,1380.0,0.57,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,301090.SZ,123046.0,18700.0,1.04,0.01,2024Q3,017836.OF
017836.OF,20240830,20240630,000426.SZ,123578.0,9100.0,1.05,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,601028.SH,123750.0,9900.0,1.05,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,300575.SZ,124832.0,18800.0,1.06,0.01,2024Q3,017836.OF
017836.OF,20240830,20240630,0883.HK,124913.04,6110.0,1.06,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,603393.SH,128538.0,3700.0,1.09,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,601857.SH,132096.0,12800.0,1.12,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,002206.SZ,246772.0,64600.0,2.09,0.01,2024Q3,017836.OF
017836.OF,20240830,20240630,000703.SZ,252404.0,35600.0,2.14,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,603225.SH,252558.0,16200.0,2.14,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,605166.SH,253858.0,24200.0,2.15,0.01,2024Q3,017836.OF
017836.OF,20240830,20240630,603979.SH,257703.0,5100.0,2.18,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,601117.SH,265328.0,32200.0,2.25,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,603067.SH,267014.0,22900.0,2.26,0.0,2024Q3,017836.OF
017836.OF,20240830,20240630,600547.SH,317608.0,11600.0,2.69,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,601168.SH,323100.0,18000.0,2.73,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,600873.SH,380760.0,38000.0,3.22,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,601233.SH,381444.0,23900.0,3.23,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,600469.SH,445592.0,76300.0,3.77,0.01,2024Q3,017836.OF
017836.OF,20240718,20240630,603993.SH,651950.0,76700.0,5.52,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,601899.SH,1036630.0,59000.0,8.77,0.0,2024Q3,017836.OF
017836.OF,20240718,20240630,0189.HK,1203792.02,155355.0,10.19,,2024Q3,017836.OF
017836.OF,20240718,20240630,000422.SZ,1222992.0,102600.0,10.35,0.01,2024Q3,017836.OF
017836.OF,20240718,20240630,603379.SH,1260308.0,32200.0,10.67,0.01,2024Q3,017836.OF
017836.OF,20240718,20240630,600160.SH,1281303.0,53100.0,10.84,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,601899.SH,464232.0,27600.0,3.76,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,603619.SH,489255.0,19500.0,3.96,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,600378.SH,535410.0,16200.0,4.33,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,600547.SH,584361.0,20700.0,4.73,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,2883.HK,620080.2,76000.0,5.02,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,601058.SH,623900.0,42500.0,5.05,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,603379.SH,1018960.0,23500.0,8.25,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,605020.SH,1072370.0,36500.0,8.68,0.02,2024Q3,017836.OF
017836.OF,20240419,20240331,600160.SH,1142778.0,48300.0,9.25,0.0,2024Q3,017836.OF
017836.OF,20240419,20240331,0189.HK,1457242.86,219000.0,11.79,,2024Q3,017836.OF
017836.OF,20240329,20231231,605068.SH,11220.0,500.0,0.03,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,300364.SZ,23157.0,900.0,0.06,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,600961.SH,23408.0,2800.0,0.06,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,301321.SZ,45744.0,2400.0,0.12,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688252.SH,47185.44,2364.0,0.12,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,603890.SH,51525.0,4500.0,0.13,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,000975.SZ,73500.0,4900.0,0.19,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,002429.SZ,89280.0,16000.0,0.23,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688150.SH,92599.51,4289.0,0.24,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688496.SH,95247.06,4254.0,0.25,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,300812.SZ,112293.0,2700.0,0.29,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,603489.SH,126385.0,2300.0,0.33,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,300308.SZ,135492.0,1200.0,0.35,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,002156.SZ,141032.0,6100.0,0.36,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,300354.SZ,149010.0,3000.0,0.38,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688378.SH,150967.26,3189.0,0.39,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,003015.SZ,158760.0,13500.0,0.41,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,688728.SH,163309.66,7978.0,0.42,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,301360.SZ,168480.0,1800.0,0.43,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,301387.SZ,189560.0,2800.0,0.49,0.02,2024Q3,017836.OF
017836.OF,20240329,20231231,688507.SH,191176.5,1398.0,0.49,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,688383.SH,197424.36,1884.0,0.51,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,688003.SH,204559.04,5452.0,0.53,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,300727.SZ,213046.0,7400.0,0.55,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,688652.SH,286850.25,4761.0,0.74,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,000676.SZ,323883.0,37100.0,0.83,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688685.SH,382169.48,12859.0,0.98,0.02,2024Q3,017836.OF
017836.OF,20240329,20231231,300630.SZ,413946.0,18300.0,1.07,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,688448.SH,427790.11,11017.0,1.1,0.03,2024Q3,017836.OF
017836.OF,20240329,20231231,688001.SH,443026.2,12676.0,1.14,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688220.SH,510619.56,7249.0,1.32,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,002773.SZ,543980.0,29500.0,1.4,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,688550.SH,580280.32,14624.0,1.5,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,300303.SZ,633324.0,106800.0,1.63,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,000050.SZ,683730.0,64200.0,1.76,0.0,2024Q3,017836.OF
017836.OF,20240329,20231231,603061.SH,854820.0,9000.0,2.2,0.06,2024Q3,017836.OF
017836.OF,20240329,20231231,600552.SH,913105.0,68500.0,2.35,0.01,2024Q3,017836.OF
017836.OF,20240329,20231231,002654.SZ,1274292.0,102600.0,3.28,0.01,2024Q3,017836.OF
017836.OF,20240120,20231231,688789.SH,2361972.31,23641.0,6.09,0.03,2024Q3,017836.OF
017836.OF,20240120,20231231,300302.SZ,3669340.0,271000.0,9.46,0.07,2024Q3,017836.OF
017836.OF,20240120,20231231,601058.SH,4108975.0,349700.0,10.59,0.01,2024Q3,017836.OF
017836.OF,20240120,20231231,002273.SZ,2605096.0,192400.0,6.71,0.01,2024Q3,017836.OF
017836.OF,20240120,20231231,601168.SH,2097690.0,147000.0,5.41,0.01,2024Q3,017836.OF
017836.OF,20240120,20231231,688416.SH,1513555.47,25833.0,3.9,0.07,2024Q3,017836.OF
017836.OF,20240120,20231231,001309.SZ,4070781.0,42900.0,10.49,0.06,2024Q3,017836.OF
017836.OF,20240120,20231231,301308.SZ,3838485.0,41700.0,9.89,0.04,2024Q3,017836.OF
017836.OF,20240120,20231231,688110.SH,1950631.65,56655.0,5.03,0.02,2024Q3,017836.OF
017836.OF,20240120,20231231,601598.SH,1457244.0,278100.0,3.76,0.01,2024Q3,017836.OF
017836.OF,20241024,20240930,002984.SZ,554086.0,20200.0,4.33,0.0,2024Q4,017836.OF
017836.OF,20241024,20240930,603379.SH,1320420.0,37300.0,10.31,0.01,2024Q4,017836.OF
017836.OF,20241024,20240930,601118.SH,498464.0,84200.0,3.89,0.0,2024Q4,017836.OF
017836.OF,20241024,20240930,601899.SH,936024.0,51600.0,7.31,0.0,2024Q4,017836.OF
017836.OF,20241024,20240930,688386.SH,419629.68,13347.0,3.28,0.02,2024Q4,017836.OF
017836.OF,20241024,20240930,002001.SZ,710955.0,31500.0,5.55,0.0,2024Q4,017836.OF
017836.OF,20241024,20240930,0189.HK,1282978.92,183102.0,10.01,,2024Q4,017836.OF
017836.OF,20241024,20240930,600216.SH,1314588.0,75900.0,10.26,0.01,2024Q4,017836.OF
017836.OF,20241024,20240930,600160.SH,1313930.0,59000.0,10.26,0.0,2024Q4,017836.OF
017836.OF,20241024,20240930,000422.SZ,634599.0,44100.0,4.95,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,600378.SH,60690.0,2100.0,0.51,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,605020.SH,61376.0,3200.0,0.52,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,600673.SH,61952.0,8800.0,0.52,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,000830.SZ,62586.0,5400.0,0.53,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,601113.SH,63960.0,19500.0,0.54,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,603505.SH,64239.0,2300.0,0.54,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,601058.SH,64400.0,4600.0,0.54,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,603004.SH,64410.0,3800.0,0.55,0.01,2024Q4,017836.OF
017836.OF,20240830,20240630,600309.SH,64688.0,800.0,0.55,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,300779.SZ,66792.0,1380.0,0.57,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,301090.SZ,123046.0,18700.0,1.04,0.01,2024Q4,017836.OF
017836.OF,20240830,20240630,000426.SZ,123578.0,9100.0,1.05,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,601028.SH,123750.0,9900.0,1.05,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,300575.SZ,124832.0,18800.0,1.06,0.01,2024Q4,017836.OF
017836.OF,20240830,20240630,0883.HK,124913.04,6110.0,1.06,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,603393.SH,128538.0,3700.0,1.09,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,601857.SH,132096.0,12800.0,1.12,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,002206.SZ,246772.0,64600.0,2.09,0.01,2024Q4,017836.OF
017836.OF,20240830,20240630,000703.SZ,252404.0,35600.0,2.14,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,603225.SH,252558.0,16200.0,2.14,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,605166.SH,253858.0,24200.0,2.15,0.01,2024Q4,017836.OF
017836.OF,20240830,20240630,603979.SH,257703.0,5100.0,2.18,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,601117.SH,265328.0,32200.0,2.25,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,603067.SH,267014.0,22900.0,2.26,0.0,2024Q4,017836.OF
017836.OF,20240830,20240630,600547.SH,317608.0,11600.0,2.69,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,601168.SH,323100.0,18000.0,2.73,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,600873.SH,380760.0,38000.0,3.22,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,601233.SH,381444.0,23900.0,3.23,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,600469.SH,445592.0,76300.0,3.77,0.01,2024Q4,017836.OF
017836.OF,20240718,20240630,603993.SH,651950.0,76700.0,5.52,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,601899.SH,1036630.0,59000.0,8.77,0.0,2024Q4,017836.OF
017836.OF,20240718,20240630,0189.HK,1203792.02,155355.0,10.19,,2024Q4,017836.OF
017836.OF,20240718,20240630,000422.SZ,1222992.0,102600.0,10.35,0.01,2024Q4,017836.OF
017836.OF,20240718,20240630,603379.SH,1260308.0,32200.0,10.67,0.01,2024Q4,017836.OF
017836.OF,20240718,20240630,600160.SH,1281303.0,53100.0,10.84,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,601899.SH,464232.0,27600.0,3.76,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,603619.SH,489255.0,19500.0,3.96,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,600378.SH,535410.0,16200.0,4.33,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,600547.SH,584361.0,20700.0,4.73,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,2883.HK,620080.2,76000.0,5.02,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,601058.SH,623900.0,42500.0,5.05,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,603379.SH,1018960.0,23500.0,8.25,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,605020.SH,1072370.0,36500.0,8.68,0.02,2024Q4,017836.OF
017836.OF,20240419,20240331,600160.SH,1142778.0,48300.0,9.25,0.0,2024Q4,017836.OF
017836.OF,20240419,20240331,0189.HK,1457242.86,219000.0,11.79,,2024Q4,017836.OF
017836.OF,20240329,20231231,605068.SH,11220.0,500.0,0.03,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,300364.SZ,23157.0,900.0,0.06,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,600961.SH,23408.0,2800.0,0.06,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,301321.SZ,45744.0,2400.0,0.12,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,688252.SH,47185.44,2364.0,0.12,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,603890.SH,51525.0,4500.0,0.13,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,000975.SZ,73500.0,4900.0,0.19,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,002429.SZ,89280.0,16000.0,0.23,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,688150.SH,92599.51,4289.0,0.24,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,688496.SH,95247.06,4254.0,0.25,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,300812.SZ,112293.0,2700.0,0.29,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,603489.SH,126385.0,2300.0,0.33,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,300308.SZ,135492.0,1200.0,0.35,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,002156.SZ,141032.0,6100.0,0.36,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,300354.SZ,149010.0,3000.0,0.38,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,688378.SH,150967.26,3189.0,0.39,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,003015.SZ,158760.0,13500.0,0.41,0.01,2024Q4,017836.OF
017836.OF,20240329,20231231,688728.SH,163309.66,7978.0,0.42,0.0,2024Q4,017836.OF
017836.OF,20240329,20231231,301360.SZ,168480.0,1800.0,0.43,0.01,2024Q4,017836.OF
017836.OF,20240329,20231231,301387.SZ,189560.0,2800.0,0.49,0.02,2024Q4,017836.OF
017836.OF,20240329,20231231,688507.SH,191176.5,1398.0,0.49,0.01,2024Q4,017836.OF
