ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
018038.OF,20240330,20231231,688236.SH,293402.8,11156.0,0.11,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,603855.SH,656684.0,32900.0,0.25,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,688281.SH,714521.22,5267.0,0.27,0.02,2024Q4,018038.OF
018038.OF,20240330,20231231,688563.SH,838317.6,13698.0,0.32,0.02,2024Q4,018038.OF
018038.OF,20240330,20231231,601006.SH,841407.0,116700.0,0.32,0.0,2024Q4,018038.OF
018038.OF,20240330,20231231,603136.SH,980958.0,53400.0,0.37,0.03,2024Q4,018038.OF
018038.OF,20240330,20231231,688789.SH,1278548.27,12797.0,0.49,0.02,2024Q4,018038.OF
018038.OF,20240330,20231231,001979.SZ,1969851.0,206700.0,0.75,0.0,2024Q4,018038.OF
018038.OF,20240330,20231231,688212.SH,2038988.13,32871.0,0.78,0.04,2024Q4,018038.OF
018038.OF,20240330,20231231,300130.SZ,2216720.0,91600.0,0.84,0.02,2024Q4,018038.OF
018038.OF,20240330,20231231,002244.SZ,2364931.0,325300.0,0.9,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,603383.SH,2583320.0,52400.0,0.98,0.03,2024Q4,018038.OF
018038.OF,20240330,20231231,000997.SZ,2678726.0,136600.0,1.02,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,688331.SH,3040071.16,48986.0,1.16,0.03,2024Q4,018038.OF
018038.OF,20240330,20231231,300887.SZ,3342336.29,283009.0,1.27,0.08,2024Q4,018038.OF
018038.OF,20240330,20231231,002567.SZ,3700500.0,493400.0,1.41,0.04,2024Q4,018038.OF
018038.OF,20240330,20231231,002859.SZ,4089305.0,163900.0,1.56,0.04,2024Q4,018038.OF
018038.OF,20240330,20231231,300416.SZ,4203974.5,228850.0,1.6,0.05,2024Q4,018038.OF
018038.OF,20240330,20231231,600941.SH,4416912.0,44400.0,1.68,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,601699.SH,4934132.0,225200.0,1.88,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,601001.SH,5562063.0,451100.0,2.12,0.03,2024Q4,018038.OF
018038.OF,20240330,20231231,688050.SH,6132881.92,35648.0,2.33,0.03,2024Q4,018038.OF
018038.OF,20240330,20231231,600048.SH,8234820.0,831800.0,3.13,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,601225.SH,8629659.0,413100.0,3.28,0.0,2024Q4,018038.OF
018038.OF,20240330,20231231,002984.SZ,8781940.0,304400.0,3.34,0.07,2024Q4,018038.OF
018038.OF,20240330,20231231,300498.SZ,8948766.0,446100.0,3.4,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,601088.SH,9467700.0,302000.0,3.6,0.0,2024Q4,018038.OF
018038.OF,20240330,20231231,603901.SH,9785370.0,822300.0,3.72,0.17,2024Q4,018038.OF
018038.OF,20240330,20231231,002311.SZ,9956547.0,221700.0,3.79,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,601985.SH,10036500.0,1338200.0,3.82,0.01,2024Q4,018038.OF
018038.OF,20240330,20231231,300760.SZ,10665020.0,36700.0,4.06,0.0,2024Q4,018038.OF
018038.OF,20240122,20231231,601021.SH,11305040.0,225200.0,4.3,0.02,2024Q4,018038.OF
018038.OF,20240122,20231231,002475.SZ,13394160.0,388800.0,5.09,0.01,2024Q4,018038.OF
018038.OF,20240122,20231231,601899.SH,12618242.0,1012700.0,4.8,0.0,2024Q4,018038.OF
018038.OF,20240122,20231231,002463.SZ,11998994.0,542450.0,4.56,0.03,2024Q4,018038.OF
018038.OF,20240122,20231231,300910.SZ,11976558.0,260700.0,4.56,0.13,2024Q4,018038.OF
018038.OF,20240122,20231231,600570.SH,10718852.0,372700.0,4.08,0.02,2024Q4,018038.OF
018038.OF,20240122,20231231,600426.SH,11786448.0,427200.0,4.48,0.02,2024Q4,018038.OF
018038.OF,20240122,20231231,600765.SH,11758383.0,615300.0,4.47,0.04,2024Q4,018038.OF
018038.OF,20240122,20231231,600276.SH,11669340.0,258000.0,4.44,0.0,2024Q4,018038.OF
018038.OF,20240122,20231231,000975.SZ,12307500.0,820500.0,4.68,0.03,2024Q4,018038.OF
